gene,importance
feature_320,0.0028868715119777085
feature_484,0.002867966362251598
feature_447,0.0028377052960518565
feature_283,0.002815580637460543
feature_90,0.0028130375426242216
feature_143,0.002755702036512222
feature_120,0.002738456054967031
feature_443,0.0027329407965924154
feature_10,0.002728930548284924
feature_167,0.002720106029108357
feature_446,0.0026442486219792577
feature_251,0.0026311610623919643
feature_25,0.0026074818074386195
feature_173,0.0026066542655292257
feature_217,0.0026019517402851725
feature_346,0.002582868013095098
feature_163,0.002559194400935098
feature_122,0.0025577661321533668
feature_490,0.0025385015637345767
feature_40,0.002535173945914905
feature_82,0.002510396009148045
feature_398,0.0024914897012441365
feature_79,0.0024616870682680997
feature_41,0.002458286961676001
feature_118,0.0024477627360551877
feature_78,0.0024202515535930447
feature_280,0.002396938801328505
feature_111,0.0023943371609060587
feature_224,0.0023783857070760438
feature_183,0.0023616706316914433
feature_431,0.0023591081515957047
feature_190,0.002354278588314424
feature_272,0.002349095745444844
feature_327,0.002347849720089607
feature_368,0.0023330326730168333
feature_62,0.002326417776691038
feature_4,0.002302762096841346
feature_146,0.0022980740236434784
feature_144,0.0022811647400257564
feature_260,0.0022647382195726735
feature_108,0.0022581629063640925
feature_491,0.002235848199814553
feature_141,0.0022267878550015444
feature_323,0.0022212259517603978
feature_355,0.0022136271018442922
feature_479,0.0022018407088022305
feature_29,0.0021909165677256675
feature_60,0.00218259973572142
feature_324,0.002178126785012518
feature_455,0.002165769053178071
feature_477,0.0021484076260276353
feature_391,0.002144834876265003
feature_309,0.0021367869662258536
feature_370,0.0021223081154726296
feature_105,0.0021222861794207735
feature_76,0.0021170565995116547
feature_211,0.0020942538327944327
feature_77,0.0020767182873063753
feature_55,0.002072947380272658
feature_59,0.002063594302763323
feature_290,0.0020329382963792616
feature_482,0.0020231303966200915
feature_371,0.0020229521865794066
feature_463,0.0019956928160353277
feature_33,0.0019934346764616598
feature_277,0.0019919374745771125
feature_34,0.0019917612335121782
feature_313,0.0019853001955165775
feature_47,0.0019757562995354975
feature_193,0.001962835795486732
feature_274,0.0019452317433506395
feature_343,0.0019294806148248543
feature_311,0.0019233725782323407
feature_103,0.00191916575778497
feature_468,0.0019028816701998279
feature_11,0.0019005792908807584
feature_392,0.0018956557832148938
feature_439,0.00188394333352797
feature_301,0.0018806017286753674
feature_286,0.0018796212264308527
feature_465,0.0018768857038691958
feature_291,0.00186730658084762
feature_430,0.0018672131772244102
feature_128,0.0018604139765668257
feature_81,0.0018558841398097047
feature_329,0.0018537542416154718
feature_88,0.0018535512964758245
feature_85,0.0018485444706227983
feature_334,0.0018176801802948135
feature_344,0.0018171889001325936
feature_340,0.00180621378142693
feature_150,0.001802130496692207
feature_293,0.0017976186485864657
feature_26,0.001795900333128474
feature_450,0.0017880828571449504
feature_135,0.0017839045454189535
feature_358,0.0017817059870611407
feature_405,0.0017766153046571264
feature_22,0.001775557175280433
feature_133,0.001774977479466453
feature_473,0.0017748288812245668
feature_28,0.0017666817131595258
feature_331,0.0017547910130900944
feature_189,0.001749056008477376
feature_63,0.0017457890094928238
feature_403,0.0017438141500865586
feature_168,0.0017436606900857825
feature_234,0.0017345147425079702
feature_69,0.001733500908096579
feature_215,0.0017319610519330242
feature_288,0.0017279910102759133
feature_124,0.0017100518662370916
feature_259,0.001704691208401637
feature_483,0.0017036351202051126
feature_247,0.0016944839818856068
feature_353,0.0016885263868294238
feature_203,0.0016849000875496607
feature_256,0.0016823178864932837
feature_142,0.0016803940196268416
feature_252,0.0016800692257234232
feature_393,0.0016734796131451946
feature_70,0.0016732044903856713
feature_136,0.0016631720902901667
feature_132,0.0016359209282349066
feature_145,0.0016305757949442252
feature_332,0.0016256469700685835
feature_206,0.0016147278839429846
feature_442,0.0016111428786382586
feature_415,0.001606784107783121
feature_471,0.001601095188549962
feature_306,0.0015875722691793338
feature_72,0.001574099112337651
feature_61,0.001560545437303883
feature_377,0.0015585862716361368
feature_218,0.0015494092247046887
feature_36,0.0015470675096591886
feature_50,0.0015401176450725012
feature_285,0.0015329680586746307
feature_97,0.0015328103148492848
feature_71,0.0015177821370875577
feature_321,0.001515704398691333
feature_204,0.001511387819720116
feature_304,0.0015041034573244569
feature_242,0.0015035396050839837
feature_73,0.001503138621004812
feature_74,0.0014881577189614643
feature_429,0.0014862142003572074
feature_147,0.0014742623822165365
feature_271,0.0014599624335210556
feature_152,0.0014591996444188538
feature_38,0.001458339539517364
feature_210,0.0014495475748512398
feature_228,0.0014439086096216616
feature_229,0.0014275278011333977
feature_45,0.0014195184284933023
feature_129,0.001417995221692294
feature_361,0.0014091399517081535
feature_261,0.0014028218953484758
feature_462,0.0013946940274403889
feature_35,0.0013938853362114876
feature_485,0.0013871970585700917
feature_174,0.0013794008872105535
feature_113,0.0013767081471535948
feature_221,0.0013734797471338844
feature_37,0.0013655300944780567
feature_360,0.0013621639395044252
feature_381,0.0013589914576101357
feature_175,0.0013442944485819077
feature_427,0.0013383804145179407
feature_326,0.0013359557484484883
feature_254,0.0013334766010975744
feature_366,0.0013231633995222944
feature_412,0.001317820540633795
feature_14,0.001303500147680667
feature_137,0.001300475351095381
feature_94,0.0012958420980572073
feature_296,0.0012916242282137234
feature_21,0.0012870896277645543
feature_461,0.00128583591559567
feature_476,0.0012640409902810298
feature_348,0.0012571362086168986
feature_83,0.0012549198077487682
feature_495,0.0012527087377286964
feature_166,0.0012511932880248523
feature_57,0.001241648585489392
feature_151,0.0012309780282833901
feature_99,0.0012272201479391627
feature_411,0.0012158262531568223
feature_196,0.001215325550012655
feature_18,0.001213693652986696
feature_318,0.0012027979400680146
feature_458,0.001202340060094161
feature_236,0.0012014785530455817
feature_401,0.001198162730916562
feature_197,0.0011969357271442176
feature_466,0.0011923238712092281
feature_300,0.001190212270533646
feature_155,0.001186291507385152
feature_325,0.0011796588386780553
feature_238,0.0011780304163810083
feature_184,0.001176261790469417
feature_116,0.0011730473219986963
feature_52,0.0011692180998440903
feature_472,0.0011684216649596182
feature_481,0.0011683279565448347
feature_347,0.0011674080476138885
feature_181,0.001145570217082259
feature_416,0.0011454585370456283
feature_413,0.0011357167786777177
feature_396,0.001122851730722267
feature_434,0.001119056491082052
feature_339,0.001118823238625785
feature_424,0.0011168708392768683
feature_199,0.0011103433298996744
feature_387,0.0011075024919390308
feature_15,0.0011008305566358434
feature_418,0.001094703165214515
feature_208,0.0010929327995348452
feature_295,0.001087607481115141
feature_289,0.0010817666795339183
feature_24,0.0010814345656544675
feature_314,0.0010753646125079876
feature_407,0.0010707935306908808
feature_5,0.0010694922253459574
feature_96,0.0010637333036718041
feature_255,0.0010598706335491863
feature_32,0.0010531104694175182
feature_104,0.0010465573115776671
feature_114,0.0010357233582056528
feature_388,0.0010305862403163567
feature_19,0.0010259603686718236
feature_9,0.001025808621817635
feature_399,0.0010217994828689639
feature_394,0.001020169545185789
feature_17,0.0010163961553116489
feature_498,0.0010085369149679833
feature_80,0.0010025777185012818
feature_98,0.0010001658335518815
feature_253,0.0009948104600306475
feature_367,0.0009701475949422808
feature_457,0.0009675141972735681
feature_373,0.0009669467822869415
feature_213,0.0009569335335880361
feature_220,0.0009470971039604414
feature_451,0.0009359387473809659
feature_365,0.0009331423918352679
feature_158,0.0009324405955922454
feature_65,0.0009220098208104297
feature_312,0.0009121321134399186
feature_240,0.0009108424097671181
feature_56,0.0009038461843941722
feature_205,0.000897105632925739
feature_408,0.0008908657445737251
feature_91,0.0008888650699077853
feature_480,0.0008813421969943109
feature_92,0.0008747814672510797
feature_390,0.0008744472250971266
feature_16,0.0008667518500365915
feature_338,0.0008616775511291032
feature_121,0.0008582672346887806
feature_266,0.0008565710619205215
feature_178,0.0008530007357640307
feature_8,0.0008518089453554791
feature_13,0.0008507632753003788
feature_389,0.0008506357686177279
feature_438,0.0008456826666183178
feature_233,0.000841928301062654
feature_397,0.000838148182909727
feature_268,0.000832352454800944
feature_186,0.0008306635093498144
feature_222,0.0008235300538313232
feature_134,0.0008228431971542212
feature_420,0.0008206800900669995
feature_419,0.0008153193911505709
feature_44,0.0008107480695451082
feature_12,0.0008067058614371488
feature_159,0.0008041641353169877
feature_470,0.0008034140698628687
feature_192,0.0007967851473161859
feature_64,0.0007939307253893161
feature_448,0.0007932559129071759
feature_258,0.0007880507851534196
feature_68,0.0007870041607184851
feature_310,0.0007854121407730427
feature_349,0.0007853112322209479
feature_107,0.0007762457682419711
feature_46,0.0007751741728305466
feature_156,0.0007654403233748136
feature_214,0.0007650278882924933
feature_337,0.0007597002271227377
feature_409,0.0007595652173257778
feature_194,0.0007537201069706608
feature_322,0.0007426297577854652
feature_148,0.0007403762042179061
feature_138,0.0007389231437950615
feature_414,0.0007269142446163416
feature_126,0.0007197924382526807
feature_182,0.000713117894164084
feature_445,0.000710306920483006
feature_385,0.000708140036790755
feature_308,0.0007063453009659037
feature_335,0.0007050778658441226
feature_303,0.0006974658389673706
feature_492,0.0006946430289359899
feature_257,0.0006733371440451025
feature_179,0.0006658505311964764
feature_341,0.000656621025622136
feature_499,0.0006564597718557631
feature_198,0.0006558253367502525
feature_269,0.000654372939015698
feature_195,0.0006528031813799576
feature_161,0.0006503223526957283
feature_67,0.0006492804968250798
feature_162,0.0006374010342961845
feature_478,0.000632932011655659
feature_275,0.0006286304317601863
feature_317,0.000623128074824884
feature_281,0.0006147072487000895
feature_342,0.0006131324363088225
feature_333,0.0006130577852506798
feature_20,0.0006071527589256786
feature_42,0.0006060187452981473
feature_226,0.0005993801877905048
feature_270,0.0005923270021642614
feature_307,0.0005905914790150818
feature_6,0.0005867684595627291
feature_279,0.0005825003272923689
feature_315,0.0005691367581519641
feature_51,0.0005681552290584745
feature_180,0.0005645987448166279
feature_54,0.0005644267507662858
feature_263,0.0005603358403679481
feature_287,0.0005597849417214001
feature_328,0.0005464435282524366
feature_278,0.0005406208794993513
feature_376,0.0005258016583405699
feature_330,0.0005225247393770505
feature_264,0.0004981903454142541
feature_216,0.0004950106753064552
feature_235,0.0004914418803749545
feature_244,0.00048454712542305025
feature_125,0.0004742278977054459
feature_437,0.00047054406911483206
feature_294,0.00046694506869459956
feature_223,0.00046360806788580306
feature_454,0.0004612020870409032
feature_467,0.0004563832487713686
feature_497,0.00043850874585944793
feature_456,0.0004275035697705589
feature_474,0.00041911749506735077
feature_354,0.0004188642448720098
feature_160,0.0004156273755176972
feature_475,0.00041341176048270033
feature_53,0.0004109288140500908
feature_232,0.00039015355855970296
feature_154,0.00038801152610082817
feature_352,0.0003717170286632505
feature_262,0.00036922758969568705
feature_336,0.0003566058653689676
feature_404,0.00035020323917934803
feature_402,0.00034332982080065457
feature_27,0.00034027150779664713
feature_382,0.0003352005239960148
feature_435,0.0003283985713002847
feature_460,0.00032781615176919534
feature_153,0.0003259994877257277
feature_297,0.0003111408721040591
feature_417,0.0003077849721427658
feature_384,0.0003071091112621447
feature_444,0.0002959084058499617
feature_87,0.0002903535806115663
feature_30,0.0002598867543617524
feature_487,0.0002410796838607094
feature_2,0.0002374345830317102
feature_464,0.00023466919083369866
feature_1,0.00022674263075395917
feature_428,0.00020124622843791597
feature_93,0.0001990883848919768
feature_48,0.00019803333965097105
feature_171,0.00019702661558428067
feature_177,0.000189433270661446
feature_386,0.00017942130443413386
feature_248,0.00014315561474992177
feature_400,0.00014255032473610405
feature_425,0.00013693967445579464
feature_109,0.00012957791868737327
feature_245,0.0001250226164692499
feature_265,0.00011595155898953373
feature_172,0.00010896667973418387
feature_3,0.00010595474601369496
feature_436,0.00010056018716141179
feature_23,9.910353151988289e-05
feature_157,8.699419412794052e-05
feature_149,8.318568820936512e-05
feature_31,5.094829993343915e-05
feature_433,4.775456563037289e-05
feature_356,4.188236128588663e-05
feature_185,1.38700363314763e-19
feature_164,1.1425392614482976e-19
feature_292,0.0
feature_187,0.0
feature_209,0.0
feature_364,0.0
feature_432,0.0
